id,timeframe,computed_at,best_params,net_sharpe,net_return,max_drawdown,n_trades,win_rate,param_grid_size,lookback_days,min_trades,eligible_candidates,total_candidates,status,rejection_reason,max_dd_used,rejected_by_min_trades,rejected_by_max_dd,rejected_by_both,max_trades_seen,best_dd_seen,folds_used,oos_trades,oos_win_rate,worst_fold_dd,rejected_oos_folds
441,15m,2026-03-05 16:39:50.814637+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.2427245325812685,0.011935036403362026,0.007185972394770473,21,0.5714285714285714,243,30,10,216,243,OK,,0.25,432,3,0,95,0,3,21,0.5714285714285714,0.007185972394770473,27
442,30m,2026-03-05 16:39:55.032582+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.1074995757571763,0.010606325777867024,0.017865040037817637,16,0.4375,243,30,8,63,243,OK,,0.2,612,0,0,80,0,2,16,0.4375,0.017865040037817637,180
443,1m,2026-03-05 17:40:15.471962+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",-0.4856726966542332,-0.0425995889492646,0.04866340249338518,98,0.22448979591836735,243,7,80,18,243,OK,,0.5,522,9,0,187,0.0055974579358205505,2,98,0.22448979591836735,0.04866340249338518,225
445,15m,2026-03-05 17:40:41.724626+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0.2165154308647684,0.010138057725218851,0.009758046612071358,27,0.5555555555555556,243,30,10,207,243,OK,,0.25,432,3,0,95,0,3,27,0.5555555555555556,0.009758046612071358,36
444,5m,2026-03-05 17:40:33.226963+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.06600725110819969,0.008545978655149559,0.022449984361740723,29,0.4827586206896552,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,29,0.4827586206896552,0.022449984361740723,9
446,30m,2026-03-05 17:40:45.898739+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.08682222689626028,0.009047347359235037,0.017865040037817637,18,0.4444444444444444,243,30,8,57,243,OK,,0.2,612,0,0,80,0,3,18,0.4444444444444444,0.017865040037817637,186
447,1m,2026-03-05 18:40:22.378744+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",-0.4856726966542332,-0.0425995889492646,0.04866340249338518,98,0.22448979591836735,243,7,80,12,243,OK,,0.5,513,9,0,187,0.0055974579358205505,2,98,0.22448979591836735,0.04866340249338518,231
448,5m,2026-03-05 18:40:43.258019+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.95, ""quantile_lo"": 0.05, ""quantile_window"": 200}",0.05555931159263555,0.006799483426106482,0.025428109946185825,28,0.4642857142857143,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,28,0.4642857142857143,0.025428109946185825,9
449,15m,2026-03-05 18:40:56.201034+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0.2165154308647684,0.010138057725218851,0.009758046612071358,27,0.5555555555555556,243,30,10,198,243,OK,,0.25,432,3,0,95,0,3,27,0.5555555555555556,0.009758046612071358,45
450,30m,2026-03-05 18:41:03.57393+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.08523523854241727,0.008991915353302574,0.017865040037817637,17,0.4117647058823529,243,30,8,48,243,OK,,0.2,612,0,0,80,0,3,17,0.4117647058823529,0.017865040037817637,195
451,1m,2026-03-05 19:40:26.33285+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",-0.4670631981680825,-0.04052724362574231,0.04266587308552771,98,0.23469387755102042,243,7,80,12,243,OK,,0.5,513,9,0,187,0.0055974579358205505,2,98,0.23469387755102042,0.04266587308552771,231
452,5m,2026-03-05 19:40:45.304641+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.08787948646128754,0.012274306064584467,0.022449984361740723,32,0.5,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,32,0.5,0.022449984361740723,9
453,15m,2026-03-05 19:40:54.44577+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0.2165154308647684,0.010138057725218851,0.009758046612071358,27,0.5555555555555556,243,30,10,189,243,OK,,0.25,432,3,0,95,0,3,27,0.5555555555555556,0.009758046612071358,54
454,30m,2026-03-05 19:41:00.071464+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 150}",0.04083056489615896,0.009848343094433835,0.01721251084168529,12,0.4166666666666667,243,30,8,45,243,OK,,0.2,612,0,0,80,0,2,12,0.4166666666666667,0.01721251084168529,198
455,1m,2026-03-05 20:01:59.79219+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",-0.4670631981680825,-0.04052724362574231,0.04266587308552771,98,0.23469387755102042,243,7,80,12,243,OK,,0.5,513,9,0,187,0.0055974579358205505,2,98,0.23469387755102042,0.04266587308552771,231
456,5m,2026-03-05 20:02:18.658383+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.08787948646128754,0.012274306064584467,0.022449984361740723,32,0.5,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,32,0.5,0.022449984361740723,9
457,15m,2026-03-05 20:02:27.739316+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0.2165154308647684,0.010138057725218851,0.009758046612071358,27,0.5555555555555556,243,30,10,195,243,OK,,0.25,423,3,0,95,0,3,27,0.5555555555555556,0.009758046612071358,48
458,30m,2026-03-05 20:02:31.863075+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 150}",0.04083056489615896,0.009848343094433835,0.01721251084168529,12,0.4166666666666667,243,30,8,45,243,OK,,0.2,612,0,0,80,0,2,12,0.4166666666666667,0.01721251084168529,198
459,1m,2026-03-05 20:11:11.280161+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",-0.4670631981680825,-0.04052724362574231,0.04266587308552771,98,0.23469387755102042,243,7,80,12,243,OK,,0.5,513,9,0,187,0.0055974579358205505,2,98,0.23469387755102042,0.04266587308552771,231
460,5m,2026-03-05 20:11:29.329657+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.07529807258160992,0.010178598435692526,0.022449984361740723,33,0.48484848484848486,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,33,0.48484848484848486,0.022449984361740723,9
461,15m,2026-03-05 20:11:38.037038+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0.2165154308647684,0.010138057725218851,0.009758046612071358,27,0.5555555555555556,243,30,10,195,243,OK,,0.25,423,3,0,95,0,3,27,0.5555555555555556,0.009758046612071358,48
462,30m,2026-03-05 20:11:42.217269+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 150}",0.04083056489615896,0.009848343094433835,0.01721251084168529,12,0.4166666666666667,243,30,8,45,243,OK,,0.2,612,0,0,80,0,2,12,0.4166666666666667,0.01721251084168529,198
463,1m,2026-03-05 20:17:25.837728+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",-0.48663014212625244,-0.04022821350967329,0.04266587308552771,94,0.22340425531914893,243,7,80,12,243,OK,,0.5,513,9,0,187,0.0055974579358205505,2,94,0.22340425531914893,0.04266587308552771,231
464,5m,2026-03-05 20:17:47.183746+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.08009128830635123,0.010971071792387826,0.022449984361740723,33,0.48484848484848486,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,33,0.48484848484848486,0.022449984361740723,9
465,15m,2026-03-05 20:17:57.885005+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0.2165154308647684,0.010138057725218851,0.009758046612071358,27,0.5555555555555556,243,30,10,195,243,OK,,0.25,405,3,0,95,0,3,27,0.5555555555555556,0.009758046612071358,48
466,30m,2026-03-05 20:18:03.023456+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 150}",0.04083056489615896,0.009848343094433835,0.01721251084168529,12,0.4166666666666667,243,30,8,45,243,OK,,0.2,612,0,0,80,0,2,12,0.4166666666666667,0.01721251084168529,198
467,1m,2026-03-05 20:23:39.919906+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",-0.5035372519630789,-0.04688137628137152,0.049438527662327474,108,0.23148148148148148,243,7,80,6,243,OK,,0.5,513,9,0,187,0.0055974579358205505,2,108,0.23148148148148148,0.049438527662327474,237
468,5m,2026-03-05 20:23:57.847613+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.08009128830635123,0.010971071792387826,0.022449984361740723,33,0.48484848484848486,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,33,0.48484848484848486,0.022449984361740723,9
469,15m,2026-03-05 20:24:07.501203+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",0.2165154308647684,0.010138057725218851,0.009758046612071358,27,0.5555555555555556,243,30,10,195,243,OK,,0.25,405,3,0,95,0,3,27,0.5555555555555556,0.009758046612071358,48
470,30m,2026-03-05 20:24:11.584397+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 150}",0.04083056489615896,0.009848343094433835,0.01721251084168529,12,0.4166666666666667,243,30,8,45,243,OK,,0.2,612,0,0,80,0,2,12,0.4166666666666667,0.01721251084168529,198
471,1m,2026-03-05 20:45:49.982668+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",-0.5035372519630789,-0.04688137628137152,0.049438527662327474,108,0.23148148148148148,243,7,80,6,243,OK,,0.5,513,9,0,187,0.0055974579358205505,2,108,0.23148148148148148,0.049438527662327474,237
472,5m,2026-03-05 20:46:08.871187+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.08362348627403916,0.011565500572135684,0.022449984361740723,34,0.5,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,34,0.5,0.022449984361740723,9
473,15m,2026-03-05 20:46:17.334188+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 300}",0.19847461857795068,0.0060304831094944306,0.011986050584419032,17,0.5294117647058824,243,30,10,195,243,OK,,0.25,387,3,0,95,0,3,17,0.5294117647058824,0.011986050584419032,48
474,30m,2026-03-05 20:46:21.329884+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 150}",0.04083056489615896,0.009848343094433835,0.01721251084168529,12,0.4166666666666667,243,30,8,45,243,OK,,0.2,612,0,0,80,0,2,12,0.4166666666666667,0.01721251084168529,198
475,1m,2026-03-05 23:32:23.612012+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",-0.4925554887464233,-0.042886188698049735,0.04566269063592364,99,0.23232323232323232,243,7,80,6,243,OK,,0.5,513,9,0,187,0.0055974579358205505,2,99,0.23232323232323232,0.04566269063592364,237
476,5m,2026-03-05 23:32:44.586082+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.06935692349839788,0.009162850371817194,0.022449984361740723,34,0.47058823529411764,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,34,0.47058823529411764,0.022449984361740723,9
477,15m,2026-03-05 23:32:53.516187+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 300}",0.19847461857795068,0.0060304831094944306,0.011986050584419032,17,0.5294117647058824,243,30,10,195,243,OK,,0.25,369,3,0,95,0,3,17,0.5294117647058824,0.011986050584419032,48
478,30m,2026-03-05 23:32:57.752812+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 150}",0.03095566732333228,0.007636242770264037,0.021636711490024885,13,0.38461538461538464,243,30,8,45,243,OK,,0.2,585,0,0,80,0,2,13,0.38461538461538464,0.021636711490024885,198
479,1m,2026-03-05 23:33:20.124687+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",-0.4925554887464233,-0.042886188698049735,0.04566269063592364,99,0.23232323232323232,243,7,80,6,243,OK,,0.5,513,9,0,187,0.0055974579358205505,2,99,0.23232323232323232,0.04566269063592364,237
480,5m,2026-03-05 23:33:41.123211+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.06935692349839788,0.009162850371817194,0.022449984361740723,34,0.47058823529411764,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,34,0.47058823529411764,0.022449984361740723,9
481,15m,2026-03-05 23:33:49.958359+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 300}",0.19847461857795068,0.0060304831094944306,0.011986050584419032,17,0.5294117647058824,243,30,10,195,243,OK,,0.25,369,3,0,95,0,3,17,0.5294117647058824,0.011986050584419032,48
482,30m,2026-03-05 23:33:54.24672+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 150}",0.03095566732333228,0.007636242770264037,0.021636711490024885,13,0.38461538461538464,243,30,8,45,243,OK,,0.2,585,0,0,80,0,2,13,0.38461538461538464,0.021636711490024885,198
483,1m,2026-03-05 23:35:58.728904+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",-0.5084193176981369,-0.0426414748410481,0.04280450327215489,95,0.22105263157894736,243,7,80,6,243,OK,,0.5,486,9,0,193,0.014542638219093065,2,95,0.22105263157894736,0.04280450327215489,237
484,5m,2026-03-05 23:36:17.372072+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.06935692349839788,0.009162850371817194,0.022449984361740723,34,0.47058823529411764,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,34,0.47058823529411764,0.022449984361740723,9
485,15m,2026-03-05 23:36:27.585489+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 300}",0.17774288801661697,0.0045557495600479,0.016410251232758626,18,0.5,243,30,10,195,243,OK,,0.25,297,3,0,95,0,3,18,0.5,0.016410251232758626,48
486,30m,2026-03-05 23:36:33.398549+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 150}",0.10242829378156987,0.0142332587592402,0.019901886739459362,16,0.5,243,30,8,54,243,OK,,0.2,495,0,0,80,0,2,16,0.5,0.019901886739459362,189
487,1m,2026-03-06 00:51:47.389929+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",-0.5129673150723026,-0.039660557252735956,0.04280450327215489,88,0.22727272727272727,243,7,80,6,243,OK,,0.5,477,9,0,193,0.014542638219093065,2,88,0.22727272727272727,0.04280450327215489,237
488,5m,2026-03-06 00:52:06.425191+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.06935692349839788,0.009162850371817194,0.022449984361740723,34,0.47058823529411764,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,34,0.47058823529411764,0.022449984361740723,9
489,15m,2026-03-06 00:52:16.261909+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 300}",0.17774288801661697,0.0045557495600479,0.016410251232758626,18,0.5,243,30,10,195,243,OK,,0.25,297,3,0,95,0,3,18,0.5,0.016410251232758626,48
490,30m,2026-03-06 00:52:20.831959+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",1.3020580187484576,-0.008257965329825917,0.01950950879293767,19,0.3684210526315789,243,30,8,81,243,OK,,0.2,441,0,0,80,0,3,19,0.3684210526315789,0.01950950879293767,162
491,1m,2026-03-06 01:49:30.96875+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",-0.5817518133699167,-0.04316146157181042,0.045841189803065494,86,0.22093023255813954,243,7,80,6,243,OK,,0.5,477,9,0,196,0.014542638219093065,2,86,0.22093023255813954,0.045841189803065494,237
492,5m,2026-03-06 01:49:48.763063+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.06935692349839788,0.009162850371817194,0.022449984361740723,34,0.47058823529411764,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,34,0.47058823529411764,0.022449984361740723,9
493,15m,2026-03-06 01:49:58.241656+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 300}",0.17774288801661697,0.0045557495600479,0.016410251232758626,18,0.5,243,30,10,195,243,OK,,0.25,297,3,0,95,0,3,18,0.5,0.016410251232758626,48
494,30m,2026-03-06 01:50:02.666586+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",1.2747231363818166,-0.008868520553699128,0.01883749576242821,18,0.3333333333333333,243,30,8,90,243,OK,,0.2,432,0,0,80,0,3,18,0.3333333333333333,0.01883749576242821,153
495,1m,2026-03-06 02:50:21.633137+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",-0.5982725425596158,-0.04581484058752174,0.05114794783448816,91,0.2087912087912088,243,7,80,6,243,OK,,0.5,486,9,0,201,0.014542638219093065,2,91,0.2087912087912088,0.05114794783448816,237
496,5m,2026-03-06 02:50:45.163561+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.06935692349839788,0.009162850371817194,0.022449984361740723,34,0.47058823529411764,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,34,0.47058823529411764,0.022449984361740723,9
497,15m,2026-03-06 02:50:56.518263+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 300}",0.17774288801661697,0.0045557495600479,0.016410251232758626,18,0.5,243,30,10,195,243,OK,,0.25,297,3,0,95,0,3,18,0.5,0.016410251232758626,48
498,30m,2026-03-06 02:51:01.174993+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",1.3027616616155406,-0.007087312842408558,0.013675026080270485,16,0.375,243,30,8,90,243,OK,,0.2,432,0,0,80,0,3,16,0.375,0.013675026080270485,153
499,1m,2026-03-06 03:50:22.283941+03,"{""r_min"": 0.05, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 150}",-0.5472724839165743,-0.04762219386051316,0.055116297450243476,95,0.22105263157894736,243,7,80,6,243,OK,,0.5,477,9,0,205,0.014542638219093065,2,95,0.22105263157894736,0.055116297450243476,237
500,5m,2026-03-06 03:50:39.56006+03,"{""r_min"": 0.15, ""cost_bps"": 5, ""hold_bars"": 3, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",0.06935692349839788,0.009162850371817194,0.022449984361740723,34,0.47058823529411764,243,45,20,234,243,OK,,0.45,81,27,0,193,0.03224165650670285,2,34,0.47058823529411764,0.022449984361740723,9
501,15m,2026-03-06 03:50:48.324508+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 2, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 300}",0.17774288801661697,0.0045557495600479,0.016410251232758626,18,0.5,243,30,10,195,243,OK,,0.25,297,3,0,95,0,3,18,0.5,0.016410251232758626,48
502,30m,2026-03-06 03:50:52.520162+03,"{""r_min"": 0.1, ""cost_bps"": 5, ""hold_bars"": 1, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""quantile_window"": 200}",1.3331071583683274,-0.005254641996910239,0.006872654454069923,14,0.42857142857142855,243,30,8,90,243,OK,,0.2,432,0,0,80,0,3,14,0.42857142857142855,0.006872654454069923,153
